Time_S1_P1,Time_S1_P2,Time_S1_P3,Time_S1_P4,Time_S2_P1,Time_S2_P2,Time_S2_P3,Time_S2_P4
702.5299999995061,87.74000000000798,210.4199999999536,97.00000000001272,66.39999999999706,139.9600000000177,50.31999999999856,249.73999999991784
309.8699999998632,123.7400000000264,3.509999999999969,29.48000000000181,50.80999999999846,36.62000000000128,56.309999999997366,44.51999999999971
104.1900000000164,67.95999999999786,92.4800000000104,248.98999999991852,486.8699999997022,32.32000000000214,3.0699999999999785,121.38000000002519
111.8100000000203,97.91000000001318,19.470000000000244,67.8499999999978,96.02000000001222,258.0799999999103,12.049999999999788,26.62000000000136
155.21000000000382,36.49000000000131,36.0500000000014,296.13999999987567,144.93000000001317,38.76000000000086,54.57999999999771,217.47999999994718
564.7899999996314,210.27999999995373,14.029999999999745,64.68999999999619,106.3400000000175,5.619999999999925,174.39999999998636,17.879999999999995
272.2399999998974,34.23000000000176,6.999999999999895,412.61999999976973,9.11999999999985,135.230000000022,79.66000000000385,83.69000000000591
118.00000000002346,66.52999999999713,6.619999999999903,610.0699999995902,37.71000000000107,91.80000000001006,3.179999999999976,131.5800000000253
1035.799999999203,57.32999999999716,201.12999999996205,164.47999999999539,295.769999999876,26.840000000001396,5.519999999999927,18.42000000000008
14.469999999999736,265.8799999999032,7.189999999999891,161.8399999999978,25.46000000000118,82.32000000000521,60.50999999999653,92.4700000000104
62.189999999996196,356.0299999998212,5.82999999999992,280.39999999989,54.659999999997694,65.22999999999647,4.729999999999944,84.90000000000653
326.539999999848,41.40000000000033,108.3100000000185,279.6399999998907,31.510000000002126,94.51000000001144,16.6299999999998,123.07000000002606
27.5100000000015,71.45999999999965,150.19000000000838,80.88000000000447,129.9500000000268,71.96999999999991,60.54999999999652,63.409999999995954
1228.289999999028,57.829999999997064,3.4099999999999713,565.9699999996303,61.07999999999642,66.69999999999722,122.64000000002584,64.9199999999963
239.63999999992703,126.45000000002779,54.78999999999767,266.2199999999029,68.219999999998,27.410000000001485,8.499999999999863,59.34999999999676
173.39999999998727,61.999999999996234,42.47000000000012,342.6399999998334,62.61999999999611,268.22999999990105,113.87000000002135,464.7599999997223
80.99000000000453,13.37999999999976,8.829999999999856,179.92999999998133,97.62000000001304,141.02000000001672,25.510000000001188,122.16000000002559
165.7699999999942,16.359999999999758,24.770000000001072,29.10000000000175,11.829999999999792,18.75000000000013,65.40999999999656,108.61000000001866
468.00999999971935,131.4900000000254,60.539999999996525,20.440000000000396,59.29999999999677,28.97000000000173,13.559999999999755,8.61999999999986
554.4899999996408,16.719999999999814,29.68000000000184,114.64000000002174,100.50000000001451,26.41000000000133,2.52999999999999,350.5199999998262
313.5999999998598,47.6099999999991,109.270000000019,184.72999999997697,30.700000000002,180.70999999998062,2.53999999999999,150.68000000000794
168.7599999999915,9.269999999999847,92.84000000001059,207.71999999995606,38.29000000000095,12.319999999999782,10.96999999999981,203.6199999999598
75.39000000000166,19.600000000000264,13.119999999999765,214.08999999995027,11.4299999999998,41.690000000000275,56.1499999999974,194.1399999999684
135.30000000002192,24.160000000000977,71.03999999999944,68.4199999999981,83.60000000000586,49.03999999999881,126.75000000002794,43.93999999999983
268.0799999999012,165.14999999999478,166.7699999999933,96.3800000000124,15.159999999999721,37.25000000000116,11.309999999999803,38.45000000000092
316.16999999985745,484.8099999997041,155.8900000000032,254.81999999991322,115.88000000002238,28.060000000001587,104.21000000001641,99.28000000001389
104.7700000000167,184.63999999997705,9.219999999999848,192.34999999997004,33.91000000000182,30.460000000001962,16.419999999999767,115.59000000002223
92.97000000001066,72.3400000000001,150.31000000000827,108.71000000001871,500.75999999968957,9.839999999999835,143.88000000001412,68.09999999999793
38.24000000000096,111.59000000002018,14.079999999999744,170.19999999999018,88.9400000000086,61.799999999996274,13.35999999999976,15.419999999999716
533.6199999996597,16.68999999999981,4.759999999999943,161.9499999999977,25.670000000001213,117.100000000023,2.489999999999991,71.03999999999944
12.499999999999778,47.969999999999025,1.9500000000000015,471.1399999997165,72.85000000000036,39.370000000000736,197.899999999965,195.87999999996683
67.68999999999772,51.70999999999828,4.609999999999946,446.2199999997392,93.79000000001108,116.58000000002274,16.04999999999971,110.80000000001978
